Simulation: 1 	 ['00.40', '04.00', '00.01', '00.10', '00.45', '03.01', '04.00'] 	 rmspe: 0.1488 	 ks = 0.34 	 p_value = 0.000
Simulation: 145 	 ['00.50', '00.20', '00.01', '00.00', '00.75', '00.51', '02.00'] 	 rmspe: 0.1056 	 ks = 0.29 	 p_value = 0.000
Simulation: 146 	 ['00.20', '00.80', '00.46', '00.35', '00.75', '00.51', '02.00'] 	 rmspe: 0.0866 	 ks = 0.18 	 p_value = 0.000
Simulation: 147 	 ['00.50', '00.20', '00.46', '00.25', '00.70', '00.51', '02.00'] 	 rmspe: 0.0943 	 ks = 0.23 	 p_value = 0.000
Simulation: 148 	 ['00.20', '00.80', '00.41', '00.00', '00.15', '00.51', '04.00'] 	 rmspe: 0.0876 	 ks = 0.20 	 p_value = 0.000
Simulation: 149 	 ['00.80', '02.80', '00.46', '00.25', '00.95', '00.51', '02.00'] 	 rmspe: 0.1936 	 ks = 0.46 	 p_value = 0.000
Simulation: 150 	 ['00.80', '00.20', '00.46', '00.25', '00.75', '02.01', '01.00'] 	 rmspe: 0.3451 	 ks = 0.65 	 p_value = 0.000
Simulation: 151 	 ['01.60', '00.80', '00.46', '00.00', '00.15', '00.51', '04.00'] 	 rmspe: 0.2114 	 ks = 0.51 	 p_value = 0.000
Simulation: 152 	 ['01.80', '02.80', '00.46', '00.25', '00.75', '00.51', '02.00'] 	 rmspe: 0.4688 	 ks = 0.79 	 p_value = 0.000
Simulation: 153 	 ['00.80', '02.00', '00.46', '00.25', '00.15', '02.01', '02.00'] 	 rmspe: 0.1884 	 ks = 0.47 	 p_value = 0.000

Generation 5: Best Solution = ['00.20', '00.20', '00.41', '00.25', '00.05', '02.01', '02.00'], Fitness = 12.70, RMSPE =0.0787
Simulation: 154 	 ['01.10', '00.80', '00.46', '00.25', '00.75', '00.51', '02.00'] 	 rmspe: 0.1534 	 ks = 0.41 	 p_value = 0.000
Simulation: 155 	 ['00.80', '00.40', '00.06', '00.25', '00.75', '00.51', '02.00'] 	 rmspe: 0.1100 	 ks = 0.31 	 p_value = 0.000
Simulation: 156 	 ['00.50', '00.80', '00.06', '00.35', '00.75', '00.51', '02.00'] 	 rmspe: 0.0949 	 ks = 0.26 	 p_value = 0.000
Simulation: 157 	 ['00.20', '00.80', '00.06', '00.25', '00.20', '00.51', '02.00'] 	 rmspe: 0.0824 	 ks = 0.19 	 p_value = 0.000
Simulation: 158 	 ['00.20', '00.80', '00.06', '00.35', '00.95', '00.51', '02.00'] 	 rmspe: 0.0867 	 ks = 0.19 	 p_value = 0.000
Simulation: 159 	 ['00.80', '00.80', '00.06', '00.35', '00.75', '00.51', '00.00'] 	 rmspe: 0.1801 	 ks = 0.46 	 p_value = 0.000
Simulation: 160 	 ['00.80', '00.80', '00.06', '00.25', '00.75', '01.01', '02.00'] 	 rmspe: 0.1592 	 ks = 0.39 	 p_value = 0.000
Simulation: 161 	 ['00.20', '00.80', '00.06', '00.25', '00.75', '00.51', '00.00'] 	 rmspe: 0.0956 	 ks = 0.27 	 p_value = 0.000
Simulation: 162 	 ['00.80', '00.80', '00.06', '00.35', '00.15', '00.51', '02.00'] 	 rmspe: 0.1182 	 ks = 0.35 	 p_value = 0.000
Simulation: 163 	 ['00.80', '00.80', '00.06', '00.35', '00.75', '00.51', '02.00'] 	 rmspe: 0.1118 	 ks = 0.32 	 p_value = 0.000
Simulation: 164 	 ['00.20', '00.80', '00.46', '00.25', '00.85', '00.51', '02.00'] 	 rmspe: 0.0889 	 ks = 0.20 	 p_value = 0.000
Simulation: 165 	 ['00.80', '00.80', '00.46', '00.35', '00.75', '03.51', '02.00'] 	 rmspe: 0.4308 	 ks = 0.72 	 p_value = 0.000
